sample_index,question_id,question,ground_truth_answer,gold_doc_id,top_k,rank,retrieved_doc_id,score,retrieval_hit,retrieved_text
77,indonesian--688493236358859606-27,kapankah Kerajaan Goguryeo didirikan pertama kali?,37 SM,32,10,8,824,0.5621974468231201,True,"Kerajaan Singasari (Hanacaraka: ꦏꦫꦠꦺꦴꦤ꧀ꦱꦶꦔ꧀ꦲꦱꦫꦶ) atau sering pula ditulis Singhasari atau Singosari, adalah sebuah kerajaan di Jawa Timur yang didirikan oleh Ken Arok pada tahun 1222.[1] Lokasi kerajaan ini sekarang diperkirakan berada di daerah Singasari, Malang.[2]"
77,indonesian--688493236358859606-27,kapankah Kerajaan Goguryeo didirikan pertama kali?,37 SM,32,10,9,1668,0.5612303614616394,True,"Selain bentuk pertahanan tersebut maka oleh pemerintah kesultanan, juga mulai membangun benteng dan kubu–kubu pertahanan dalam rangka melindungi keutuhan masyarakat dan pemerintah dari segala gangguan dan ancaman. Kejayaan masa Kerajaan/Kesultanan Buton (sejak berdiri tahun 1332 dan berakhir tahun 1960) berlangsung ± 600 tahun lamanya telah banyak meninggalkan warisan masa lalu yang sangat gemilang, sampai saat ini masih dapat kita saksikan berupa peninggalan sejarah, budaya dan arkeologi. Wilayah bekas Kesultanan Buton telah berdiri beberapa daerah kabupaten dan kota yaitu: Dengan wacana p yang terdiri dari Kabupaten Buton, Kabupaten Wakatobi, Kabupaten Buton Utara, Kota Bau-Bau, Kabupaten Buton Selatan, dan Kabupaten Buton Tengah. Serta tiga daerah yang masuk dalam Provinsi Sulawesi Tenggara Kabupaten Konawe Kepulauan, Kabupaten Bombana, Kabupaten Muna."
77,indonesian--688493236358859606-27,kapankah Kerajaan Goguryeo didirikan pertama kali?,37 SM,32,10,10,2184,0.5548186302185059,True,"Gorm yang Tua (Danish: Gorm den Gamle, Old Norse: Gormr gamli, Latin: Gormus Senex[1][2]), juga disebut Gorm yang Lesu (Danish: Gorm Løge, Gorm den Dvaske), merupakan penguasa historis Denmark yang pertama diakui, memerintah dari sekitar tahun 936 sampai kematiannya pada sekitar tahun 958.[3] Ia memerintah dari Jelling, dan membuat Batu Jelling tertua untuk menghormati istrinya Thyra. Gorm lahir sebelum tahun 900 dan meninggal pada sekitar tahun 958."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,1,1,2964,0.7110733985900879,False,"Republik Korea (Korean: Daehan Minguk (Hangul: 대한민국; Hanja: 大韓民國); bahasa Inggris: Republic of Korea/ROK) atau biasa dikenal sebagai Korea Selatan atau Korsel adalah sebuah negara di Asia Timur yang meliputi bagian selatan Semenanjung Korea. Di sebelah utara, Republik Korea berbataskan Korea Utara, di mana keduanya bersatu sebagai sebuah negara hingga tahun 1948. Laut Kuning di sebelah barat, Jepang berada di seberang Laut Jepang (disebut ""Laut Timur"" oleh orang-orang Korea) dan Selat Korea berada di bagian tenggara.[1] Negara ini dikenal dengan nama Hanguk (한국; 韓國).[2] oleh penduduk Korea Selatan dan disebut Namchosŏn (남조선; 南朝鮮; ""Chosŏn Selatan"") di Korea Utara. Ibu kota Korea Selatan adalah Seoul (서울)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,3,1,2964,0.7110733985900879,False,"Republik Korea (Korean: Daehan Minguk (Hangul: 대한민국; Hanja: 大韓民國); bahasa Inggris: Republic of Korea/ROK) atau biasa dikenal sebagai Korea Selatan atau Korsel adalah sebuah negara di Asia Timur yang meliputi bagian selatan Semenanjung Korea. Di sebelah utara, Republik Korea berbataskan Korea Utara, di mana keduanya bersatu sebagai sebuah negara hingga tahun 1948. Laut Kuning di sebelah barat, Jepang berada di seberang Laut Jepang (disebut ""Laut Timur"" oleh orang-orang Korea) dan Selat Korea berada di bagian tenggara.[1] Negara ini dikenal dengan nama Hanguk (한국; 韓國).[2] oleh penduduk Korea Selatan dan disebut Namchosŏn (남조선; 南朝鮮; ""Chosŏn Selatan"") di Korea Utara. Ibu kota Korea Selatan adalah Seoul (서울)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,3,2,48,0.6858131885528564,False,"Kota-kota Korea Selatan yang terbesar memiliki status yang setara dengan provinsi otonom. Seoul, kota terbesar dan ibukota, diklasifikasikan sebagai teukbyeolsi (Kota Khusus), sedangkan 6 kota terbesar berikutnya (lihat daftar di bawah) diklasifikasikan sebagai gwangyeoksi (Kota Metropolitan, lihat kota khusus di Korea Selatan). Kota-kota kecil diklasifikasikan sebagai si (""kota kecil"") dan berada di bawah kewenangan provinsi, pada tingkat yang sama seperti distrik (lihat Pembagian administratif di Korea Selatan)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,3,3,2965,0.6582963466644287,False,"Korea Selatan adalah negara republik.[16] Seperti pada negara-negara demokrasi lainnya,[17] Korea Selatan membagi pemerintahannya dalam tiga bagian: eksekutif, yudikatif dan legislatif.[18] Lembaga eksekutif dipegang oleh presiden yang dipilih berdasarkan hasil pemilu untuk masa jabatan 5 tahun dan dibantu oleh Perdana Menteri yang ditunjuk oleh presiden dengan persetujuan Majelis Nasional .[19] Presiden bertindak sebagai kepala negara dan Perdana Menteri sebagai kepala pemerintahan."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,5,1,2964,0.7110733985900879,False,"Republik Korea (Korean: Daehan Minguk (Hangul: 대한민국; Hanja: 大韓民國); bahasa Inggris: Republic of Korea/ROK) atau biasa dikenal sebagai Korea Selatan atau Korsel adalah sebuah negara di Asia Timur yang meliputi bagian selatan Semenanjung Korea. Di sebelah utara, Republik Korea berbataskan Korea Utara, di mana keduanya bersatu sebagai sebuah negara hingga tahun 1948. Laut Kuning di sebelah barat, Jepang berada di seberang Laut Jepang (disebut ""Laut Timur"" oleh orang-orang Korea) dan Selat Korea berada di bagian tenggara.[1] Negara ini dikenal dengan nama Hanguk (한국; 韓國).[2] oleh penduduk Korea Selatan dan disebut Namchosŏn (남조선; 南朝鮮; ""Chosŏn Selatan"") di Korea Utara. Ibu kota Korea Selatan adalah Seoul (서울)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,5,2,48,0.6858131885528564,False,"Kota-kota Korea Selatan yang terbesar memiliki status yang setara dengan provinsi otonom. Seoul, kota terbesar dan ibukota, diklasifikasikan sebagai teukbyeolsi (Kota Khusus), sedangkan 6 kota terbesar berikutnya (lihat daftar di bawah) diklasifikasikan sebagai gwangyeoksi (Kota Metropolitan, lihat kota khusus di Korea Selatan). Kota-kota kecil diklasifikasikan sebagai si (""kota kecil"") dan berada di bawah kewenangan provinsi, pada tingkat yang sama seperti distrik (lihat Pembagian administratif di Korea Selatan)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,5,3,2965,0.6582963466644287,False,"Korea Selatan adalah negara republik.[16] Seperti pada negara-negara demokrasi lainnya,[17] Korea Selatan membagi pemerintahannya dalam tiga bagian: eksekutif, yudikatif dan legislatif.[18] Lembaga eksekutif dipegang oleh presiden yang dipilih berdasarkan hasil pemilu untuk masa jabatan 5 tahun dan dibantu oleh Perdana Menteri yang ditunjuk oleh presiden dengan persetujuan Majelis Nasional .[19] Presiden bertindak sebagai kepala negara dan Perdana Menteri sebagai kepala pemerintahan."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,5,4,657,0.6320833563804626,False,"Kaesong (Gaeseong) adalah sebuah kota di Provinsi Hwanghae Utara, bagian selatan Korea Utara. Sebelumnya, kota ini merupakan Kota Terpimpin Langsung serta ibu kota Korea pada masa kerajaan Taebong dan kerajaan-kerajaan Goryeo setelahnya. Kota ini terletak dekat dengan Kawasan Industri Kaesong dan dekat dengan Korea Selatan. Di kota ini pula terletak reruntuhan Istana Manwoldae. Saat menjadi ibukota Goryeo, kota ini bernama Songdo. Sempat menjadi pusat dagang produksi ginseng Korea, kini kota Kaesong menjadi pusat industri ringan Korea Utara. Saat Penjajahan Jepang atas Korea pada tahun 1910–1945, kota ini dikenal dengan penyebutan Jepangnya, yaitu Kaijō."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,5,5,707,0.6266663074493408,False,"Ketika kongres, Kim Il-sung menekankan pentingnya ""mencapai tujuan penyatuan tanah air yang telah menjadi keinginan terbesar seluruh rakyat adalah tugas paling penting yang dihadapi Partai"".[2] Ia mengingatkan peserta kongres bahwa mungkin Korea tidak akan pernah bisa bersatu lagi karena hubungan di antara negara-negara besar.[2] Kim Il-sung menyerukan pembentukan ""Republik Demokrasi Konfederal Koryo"" (DCRK), pemerintahan gabungan Korea Utara dan Korea Selatan.[2] DCRK akan diperintah oleh sebuah Kongres Tertinggi Republik Konfederal, yang beranggotakan perwakilan dari Korea Utara dan Korea Selatan. Kongres akan memilih Presidium, sebagai lembaga eksekutif.[2] Pada sistem ini, Korea Selatan akan tetap kapitalis dan Korea Utara sosialis.[2] Namun, PBK menginginkan tiga syarat agar Korea Utara bergabung dengan DCRK: (1) Demokratisasi sosial Korea Selatan, pemakzulan penguasa saat ini, pencabutan Undang-undang Anti-Komunis dan Keamanan Nasional dan penggantian rezim militer menjadi negara demokratis sesuai dengan kehendak rakyat; (2) Mengurangi ketegangan antarnergara dengan perjanjian gencatan senjata dan perdamaian; (3) Mengurangi pengaruh Amerika di wilayah tersebut, membuka kemungkinan perbaikan hubungan dengan Amerika Serikat jika mereka mendukung reunifikasi korea.[2]"
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,1,2964,0.7110733985900879,False,"Republik Korea (Korean: Daehan Minguk (Hangul: 대한민국; Hanja: 大韓民國); bahasa Inggris: Republic of Korea/ROK) atau biasa dikenal sebagai Korea Selatan atau Korsel adalah sebuah negara di Asia Timur yang meliputi bagian selatan Semenanjung Korea. Di sebelah utara, Republik Korea berbataskan Korea Utara, di mana keduanya bersatu sebagai sebuah negara hingga tahun 1948. Laut Kuning di sebelah barat, Jepang berada di seberang Laut Jepang (disebut ""Laut Timur"" oleh orang-orang Korea) dan Selat Korea berada di bagian tenggara.[1] Negara ini dikenal dengan nama Hanguk (한국; 韓國).[2] oleh penduduk Korea Selatan dan disebut Namchosŏn (남조선; 南朝鮮; ""Chosŏn Selatan"") di Korea Utara. Ibu kota Korea Selatan adalah Seoul (서울)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,2,48,0.6858131885528564,False,"Kota-kota Korea Selatan yang terbesar memiliki status yang setara dengan provinsi otonom. Seoul, kota terbesar dan ibukota, diklasifikasikan sebagai teukbyeolsi (Kota Khusus), sedangkan 6 kota terbesar berikutnya (lihat daftar di bawah) diklasifikasikan sebagai gwangyeoksi (Kota Metropolitan, lihat kota khusus di Korea Selatan). Kota-kota kecil diklasifikasikan sebagai si (""kota kecil"") dan berada di bawah kewenangan provinsi, pada tingkat yang sama seperti distrik (lihat Pembagian administratif di Korea Selatan)."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,3,2965,0.6582963466644287,False,"Korea Selatan adalah negara republik.[16] Seperti pada negara-negara demokrasi lainnya,[17] Korea Selatan membagi pemerintahannya dalam tiga bagian: eksekutif, yudikatif dan legislatif.[18] Lembaga eksekutif dipegang oleh presiden yang dipilih berdasarkan hasil pemilu untuk masa jabatan 5 tahun dan dibantu oleh Perdana Menteri yang ditunjuk oleh presiden dengan persetujuan Majelis Nasional .[19] Presiden bertindak sebagai kepala negara dan Perdana Menteri sebagai kepala pemerintahan."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,4,657,0.6320833563804626,False,"Kaesong (Gaeseong) adalah sebuah kota di Provinsi Hwanghae Utara, bagian selatan Korea Utara. Sebelumnya, kota ini merupakan Kota Terpimpin Langsung serta ibu kota Korea pada masa kerajaan Taebong dan kerajaan-kerajaan Goryeo setelahnya. Kota ini terletak dekat dengan Kawasan Industri Kaesong dan dekat dengan Korea Selatan. Di kota ini pula terletak reruntuhan Istana Manwoldae. Saat menjadi ibukota Goryeo, kota ini bernama Songdo. Sempat menjadi pusat dagang produksi ginseng Korea, kini kota Kaesong menjadi pusat industri ringan Korea Utara. Saat Penjajahan Jepang atas Korea pada tahun 1910–1945, kota ini dikenal dengan penyebutan Jepangnya, yaitu Kaijō."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,5,707,0.6266663074493408,False,"Ketika kongres, Kim Il-sung menekankan pentingnya ""mencapai tujuan penyatuan tanah air yang telah menjadi keinginan terbesar seluruh rakyat adalah tugas paling penting yang dihadapi Partai"".[2] Ia mengingatkan peserta kongres bahwa mungkin Korea tidak akan pernah bisa bersatu lagi karena hubungan di antara negara-negara besar.[2] Kim Il-sung menyerukan pembentukan ""Republik Demokrasi Konfederal Koryo"" (DCRK), pemerintahan gabungan Korea Utara dan Korea Selatan.[2] DCRK akan diperintah oleh sebuah Kongres Tertinggi Republik Konfederal, yang beranggotakan perwakilan dari Korea Utara dan Korea Selatan. Kongres akan memilih Presidium, sebagai lembaga eksekutif.[2] Pada sistem ini, Korea Selatan akan tetap kapitalis dan Korea Utara sosialis.[2] Namun, PBK menginginkan tiga syarat agar Korea Utara bergabung dengan DCRK: (1) Demokratisasi sosial Korea Selatan, pemakzulan penguasa saat ini, pencabutan Undang-undang Anti-Komunis dan Keamanan Nasional dan penggantian rezim militer menjadi negara demokratis sesuai dengan kehendak rakyat; (2) Mengurangi ketegangan antarnergara dengan perjanjian gencatan senjata dan perdamaian; (3) Mengurangi pengaruh Amerika di wilayah tersebut, membuka kemungkinan perbaikan hubungan dengan Amerika Serikat jika mereka mendukung reunifikasi korea.[2]"
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,6,136,0.6151224374771118,False,"Arab Saudi[lower-alpha 1] (/ˌsɔːdiː əˈreɪbiə/(listen), /ˌsaʊ-/(listen)) (Arab: المملكة العربية السعودية), secara resmi di kenal sebagai Kerajaan Arab Saudi atau Kingdom of Saudi Arabia (KSA),[lower-alpha 2] adalah sebuah negara Arab di Asia Barat yang mencakup hampir keseluruhan wilayah Semenanjung Arabia. Dengan luas wilayah kira-kira 2,150,000km2 (830,000sqmi), Arab Saudi secara geografis merupakan negara terbesar ke lima di Asia dan kedua terbesar di Dunia Arab setelah Aljazair. Arab Saudi berbatasan langsung dengan Yordania dan Irak ke utara, Kuwait ke timur laut, Qatar, Bahrain, dan Uni Emirat Arab ke timur, Oman ke tenggara, dan Yaman ke selatan. Negara ini terpisah dengan Israel dan Mesir oleh Teluk Aqaba. Negara ini adalah satu-satunya negara yang memiliki dua pesisir penting, yakni Laut Merah dan Teluk Persia, dan sebagian besar wilayah Arab Saudi merupakan gurun pasir."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,7,3576,0.6142563223838806,False,"Korea Utara merupakan satu-satunya negara yang berbatasan langsung dengan Korea Selatan, dengan panjang perbatasan 238 km yang ditetapkan dengan DMZ (Garis Demarkasi Militer). Wilayahnya sebagian besar dikelilingi perairan dan memiliki panjang garis pantai 2.413 km. Sebelah barat dibatasi oleh Laut Kuning, sebelah selatan dengan Laut Cina Timur, sementara sebelah timur berbatasan dengan perairan Laut Jepang. Luas wilayah daratan keseluruhan adalah 100.032 km² dan luas perairan hanya 290 km²."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,8,2551,0.5999732613563538,False,"Republik Rakyat Demokratik Korea (RRDK), Korea Utara atau Korut saja (Hangul: 조선민주주의인민공화국, Hanja: 朝鮮民主主義人民共和國, Chosŏn Minjujuŭi Inmin Konghwaguk, English: Democratic People's Republic of (North) Korea (DPRK)) adalah sebuah negara di Asia Timur, yang meliputi sebagian utara Semenanjung Korea. Ibu kota dan kota terbesarnya adalah Pyongyang. Zona Demiliterisasi Korea menjadi batas antara Korea Utara dan Korea Selatan. Sungai Amnok dan Sungai Tumen membentuk perbatasan antara Korea Utara dan Republik Rakyat Tiongkok. Sebagian dari Sungai Tumen di timur laut merupakan perbatasan dengan Rusia. Penduduk setempat menyebut negara ini Pukchosŏn (북조선, ""Chosŏn Utara"")."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,9,1010,0.5927072763442993,False,"Kerajaan Joseon (Korean:대조선국;Hanja:大朝鮮國, sesungguhnya ""Negara Joseon yang Agung""; juga Chosŏn, Choson, Chosun) merupakan sebuah kerajaan yang didirikann oleh Yi Seong-gye yang berlangsung selama kurang lebih lima abad, dari bulan Juli 1392 sampai Oktober 1897. Secara resmi diganti namanya menjadi Kekaisaran Korea Raya pada bulan Oktober 1897.[1] Didirikan setelah peruntuhan dinasti Goryeo yang beribukota di Kaesong. Setelah mendirikan dinasti baru, Yi Seong-gye memindahkan ibukota kerajaannya yang semula di Kaesong, bergeser agak ke selatan di wilayah Hanseong, yang sekarang disebut Seoul. Perbatasan utara kerajaan diperluas ke batas-batas alam di Yalu dan Sungai Tumen melalui penaklukkan dari suku Jurchen. Joseon merupakan dinasti terakhir Korea dan merupakan dinasti Konfusianisme yang berumur terpanjang."
78,indonesian-5867656150300880530-20,apakah kerajaan terbesar yang pernah ada di Korea?,Dongbuyeo (Buyeo Timur) dan Bukbuyeo (Buyeo Utara),33,10,10,34,0.5880223512649536,False,"Dengan menyerahnya Jepang pada tahun 1945, PBB membuat rencana administrasi bersama Uni Soviet dan Amerika Serikat, namun rencana tersebut tidak terlaksana. Pada tahun 1948, pemerintahan baru terbentuk, yang demokratik (Korea Selatan) dan komunis (Korea Utara) yang dibagi oleh garis lintang 38 derajat. Ketegangan antara kedua belah pihak mencuat ketika Perang Korea meletus tahun 1950 ketika pihak Korea Utara menyerang Korea Selatan."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,1,1,34,0.7160568237304688,True,"Dengan menyerahnya Jepang pada tahun 1945, PBB membuat rencana administrasi bersama Uni Soviet dan Amerika Serikat, namun rencana tersebut tidak terlaksana. Pada tahun 1948, pemerintahan baru terbentuk, yang demokratik (Korea Selatan) dan komunis (Korea Utara) yang dibagi oleh garis lintang 38 derajat. Ketegangan antara kedua belah pihak mencuat ketika Perang Korea meletus tahun 1950 ketika pihak Korea Utara menyerang Korea Selatan."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,3,1,34,0.7160568237304688,True,"Dengan menyerahnya Jepang pada tahun 1945, PBB membuat rencana administrasi bersama Uni Soviet dan Amerika Serikat, namun rencana tersebut tidak terlaksana. Pada tahun 1948, pemerintahan baru terbentuk, yang demokratik (Korea Selatan) dan komunis (Korea Utara) yang dibagi oleh garis lintang 38 derajat. Ketegangan antara kedua belah pihak mencuat ketika Perang Korea meletus tahun 1950 ketika pihak Korea Utara menyerang Korea Selatan."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,3,2,2964,0.7014890909194946,True,"Republik Korea (Korean: Daehan Minguk (Hangul: 대한민국; Hanja: 大韓民國); bahasa Inggris: Republic of Korea/ROK) atau biasa dikenal sebagai Korea Selatan atau Korsel adalah sebuah negara di Asia Timur yang meliputi bagian selatan Semenanjung Korea. Di sebelah utara, Republik Korea berbataskan Korea Utara, di mana keduanya bersatu sebagai sebuah negara hingga tahun 1948. Laut Kuning di sebelah barat, Jepang berada di seberang Laut Jepang (disebut ""Laut Timur"" oleh orang-orang Korea) dan Selat Korea berada di bagian tenggara.[1] Negara ini dikenal dengan nama Hanguk (한국; 韓國).[2] oleh penduduk Korea Selatan dan disebut Namchosŏn (남조선; 南朝鮮; ""Chosŏn Selatan"") di Korea Utara. Ibu kota Korea Selatan adalah Seoul (서울)."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,3,3,1001,0.6634201407432556,True,"Perang Korea (bahasa Korea: 한국전쟁) adalah sebuah konflik antara Korea Utara dan Korea Selatan yang terjadi sejak 25 Juni 1950 sampai 27 Juli 1953. Perang ini juga disebut ""perang yang dimandatkan"" (English: proxy war) antara Amerika Serikat bersama sekutu PBB-nya dengan komunis Republik Rakyat Tiongkok yang bekerjasama dengan Uni Soviet (juga anggota PBB). Peserta perang utama adalah Korea Utara dan Korea Selatan. Sekutu utama Korea Selatan adalah Amerika Serikat, Kanada, Australia, dan Britania Raya, meskipun banyak negara lain mengirimkan tentara di bawah bendera PBB. Sekutu Korea Utara, seperti Republik Rakyat Tiongkok menyediakan kekuatan militer, sementara Uni Soviet yang menyediakan penasihat perang, pilot pesawat, dan juga persenjataan untuk pasukan Tiongkok dan Korea Utara."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,5,1,34,0.7160568237304688,True,"Dengan menyerahnya Jepang pada tahun 1945, PBB membuat rencana administrasi bersama Uni Soviet dan Amerika Serikat, namun rencana tersebut tidak terlaksana. Pada tahun 1948, pemerintahan baru terbentuk, yang demokratik (Korea Selatan) dan komunis (Korea Utara) yang dibagi oleh garis lintang 38 derajat. Ketegangan antara kedua belah pihak mencuat ketika Perang Korea meletus tahun 1950 ketika pihak Korea Utara menyerang Korea Selatan."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,5,2,2964,0.7014890909194946,True,"Republik Korea (Korean: Daehan Minguk (Hangul: 대한민국; Hanja: 大韓民國); bahasa Inggris: Republic of Korea/ROK) atau biasa dikenal sebagai Korea Selatan atau Korsel adalah sebuah negara di Asia Timur yang meliputi bagian selatan Semenanjung Korea. Di sebelah utara, Republik Korea berbataskan Korea Utara, di mana keduanya bersatu sebagai sebuah negara hingga tahun 1948. Laut Kuning di sebelah barat, Jepang berada di seberang Laut Jepang (disebut ""Laut Timur"" oleh orang-orang Korea) dan Selat Korea berada di bagian tenggara.[1] Negara ini dikenal dengan nama Hanguk (한국; 韓國).[2] oleh penduduk Korea Selatan dan disebut Namchosŏn (남조선; 南朝鮮; ""Chosŏn Selatan"") di Korea Utara. Ibu kota Korea Selatan adalah Seoul (서울)."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,5,3,1001,0.6634201407432556,True,"Perang Korea (bahasa Korea: 한국전쟁) adalah sebuah konflik antara Korea Utara dan Korea Selatan yang terjadi sejak 25 Juni 1950 sampai 27 Juli 1953. Perang ini juga disebut ""perang yang dimandatkan"" (English: proxy war) antara Amerika Serikat bersama sekutu PBB-nya dengan komunis Republik Rakyat Tiongkok yang bekerjasama dengan Uni Soviet (juga anggota PBB). Peserta perang utama adalah Korea Utara dan Korea Selatan. Sekutu utama Korea Selatan adalah Amerika Serikat, Kanada, Australia, dan Britania Raya, meskipun banyak negara lain mengirimkan tentara di bawah bendera PBB. Sekutu Korea Utara, seperti Republik Rakyat Tiongkok menyediakan kekuatan militer, sementara Uni Soviet yang menyediakan penasihat perang, pilot pesawat, dan juga persenjataan untuk pasukan Tiongkok dan Korea Utara."
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,5,4,707,0.6273130178451538,True,"Ketika kongres, Kim Il-sung menekankan pentingnya ""mencapai tujuan penyatuan tanah air yang telah menjadi keinginan terbesar seluruh rakyat adalah tugas paling penting yang dihadapi Partai"".[2] Ia mengingatkan peserta kongres bahwa mungkin Korea tidak akan pernah bisa bersatu lagi karena hubungan di antara negara-negara besar.[2] Kim Il-sung menyerukan pembentukan ""Republik Demokrasi Konfederal Koryo"" (DCRK), pemerintahan gabungan Korea Utara dan Korea Selatan.[2] DCRK akan diperintah oleh sebuah Kongres Tertinggi Republik Konfederal, yang beranggotakan perwakilan dari Korea Utara dan Korea Selatan. Kongres akan memilih Presidium, sebagai lembaga eksekutif.[2] Pada sistem ini, Korea Selatan akan tetap kapitalis dan Korea Utara sosialis.[2] Namun, PBK menginginkan tiga syarat agar Korea Utara bergabung dengan DCRK: (1) Demokratisasi sosial Korea Selatan, pemakzulan penguasa saat ini, pencabutan Undang-undang Anti-Komunis dan Keamanan Nasional dan penggantian rezim militer menjadi negara demokratis sesuai dengan kehendak rakyat; (2) Mengurangi ketegangan antarnergara dengan perjanjian gencatan senjata dan perdamaian; (3) Mengurangi pengaruh Amerika di wilayah tersebut, membuka kemungkinan perbaikan hubungan dengan Amerika Serikat jika mereka mendukung reunifikasi korea.[2]"
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,5,5,1000,0.6255123615264893,True,"Dengan berkuasanya pemerintahan militer, Jenderal John R. Hodge secara langsung mengontrol Korea Selatan (USAMGIK 1945–48).[21] Ia memperkuat kontrolnya dengan cara: pertama, mengembalikan kekuasaan administrator-administrator kunci kolonial Jepang dan juga polisi kolabolatornya; kedua menolak pengakuan USAMGIK terhadap Republik Rakyat Korea (Agustus–September 1945)—pemerintahan sementara Korea yang mulai berkuasa di semenanjung Korea—karena dianggap sebagai komunis. Kebijakan AS, yang menolak pemerintahan populer di Korea, menimbulkan gejolak dalam masyarakat, dan mengakibatkan munculnya Perang Saudara Korea.[9] Pada 3 September 1945, Letnan Jendral Yoshio Kozuki, komandan, Tentara Wilayah ke-17 Jepang, menghubungi Hodge, mengatakan bahwa tentara Soviet mulai bergerak ke arah selatan lintang 38 derajat di Kaesong. Hodge mempercayai keakuratan informasi itu.[14]"
79,indonesian--4199461220796116079-5,kapankah negara Korea utara didirikan?,1948,34,10,1,34,0.7160568237304688,True,"Dengan menyerahnya Jepang pada tahun 1945, PBB membuat rencana administrasi bersama Uni Soviet dan Amerika Serikat, namun rencana tersebut tidak terlaksana. Pada tahun 1948, pemerintahan baru terbentuk, yang demokratik (Korea Selatan) dan komunis (Korea Utara) yang dibagi oleh garis lintang 38 derajat. Ketegangan antara kedua belah pihak mencuat ketika Perang Korea meletus tahun 1950 ketika pihak Korea Utara menyerang Korea Selatan."
